user_id,name,email,phone,signup_date,platform,city,user_type
U04014,Sneha Kapoor,sneha.kapoor4014@zaikanow.in,+916878719212,2023-11-13,web,bengaluru,returning
U04015,Arvind Singh,arvind.singh4015@zaikanow.in,+919392953592,2023-02-05,android,mumbai,returning
U04016,Sneha Kulkarni,sneha.kulkarni4016@zaikanow.in,+919108618533,2025-02-13,android,chennai,returning
U04017,Lakshmi Rao,lakshmi.rao4017@zaikanow.in,+918605282469,2024-01-29,android,hyderabad,power
U04018,Ritesh Mishra,ritesh.mishra4018@zaikanow.in,+918415022543,2023-02-07,web,pune,returning
U04019,Pranav Bhatt,pranav.bhatt4019@zaikanow.in,+916625224134,2023-10-19,android,mumbai,new
U04020,Kiara Thakur,kiara.thakur4020@zaikanow.in,+917607178587,2023-12-01,web,mumbai,power
U04021,Vihaan Sharma,vihaan.sharma4021@zaikanow.in,+918040940300,2023-06-20,web,bengaluru,casual
U04022,Varun Dubey,varun.dubey4022@zaikanow.in,+916930878884,2023-03-17,web,hyderabad,returning
U04023,Anika Jain,anika.jain4023@zaikanow.in,+917096423092,2024-03-20,android,delhi_ncr,returning
U04024,Aman Nair,aman.nair4024@zaikanow.in,+917742325988,2024-06-25,ios,bengaluru,new
U04025,Akash Jain,akash.jain4025@zaikanow.in,+918243865647,2023-10-24,android,mumbai,returning
U04026,Aman Iyer,aman.iyer4026@zaikanow.in,+917373181710,2024-12-12,android,mumbai,casual
U04027,Varun Jain,varun.jain4027@zaikanow.in,+919960708871,2023-06-10,ios,bengaluru,returning
U04028,Nikhil Dubey,nikhil.dubey4028@zaikanow.in,+919611186738,2025-01-26,android,chennai,casual
U04029,Vikram Pandey,vikram.pandey4029@zaikanow.in,+916664722348,2023-02-27,ios,delhi_ncr,power
U04030,Surya Choudhary,surya.choudhary4030@zaikanow.in,+918077616717,2023-11-14,android,pune,casual
U04031,Divya Iyer,divya.iyer4031@zaikanow.in,+917822325639,2024-08-27,ios,mumbai,casual
U04032,Ayesha Dubey,ayesha.dubey4032@zaikanow.in,+919550227452,2024-12-31,ios,chennai,returning
U04033,Shreya Banerjee,shreya.banerjee4033@zaikanow.in,+918851839348,2023-11-10,android,mumbai,returning
U04034,Aadhya Kulkarni,aadhya.kulkarni4034@zaikanow.in,+919714448882,2024-05-13,android,mumbai,new
U04035,Vivaan Saxena,vivaan.saxena4035@zaikanow.in,+917531315044,2024-02-02,android,chennai,casual
U04036,Ritika Tiwari,ritika.tiwari4036@zaikanow.in,+918342614023,2023-08-21,android,bengaluru,casual
U04037,Pranav Chopra,pranav.chopra4037@zaikanow.in,+916700485417,2025-03-01,android,mumbai,new
U04038,Kavya Kulkarni,kavya.kulkarni4038@zaikanow.in,+917439462949,2025-01-18,android,mumbai,new
U04039,Shruti Patel,shruti.patel4039@zaikanow.in,+917837202283,2024-10-22,android,bengaluru,returning
U04040,Shruti Sethi,shruti.sethi4040@zaikanow.in,+916027745802,2023-11-11,android,delhi_ncr,returning
U04041,Rohan Jain,rohan.jain4041@zaikanow.in,+918057245755,2023-10-05,ios,mumbai,returning
U04042,Arvind Banerjee,arvind.banerjee4042@zaikanow.in,+917360026240,2024-02-01,android,mumbai,returning
U04043,Arjun Bose,arjun.bose4043@zaikanow.in,+919757185031,2023-07-15,android,pune,new
U04044,Anika Bose,anika.bose4044@zaikanow.in,+919452259502,2023-01-07,android,chennai,power
U04045,Ishita Choudhary,ishita.choudhary4045@zaikanow.in,+916537135654,2025-01-03,web,pune,new
U04046,Surya Sharma,surya.sharma4046@zaikanow.in,+918077820281,2023-09-17,android,delhi_ncr,new
U04047,Deepak Malhotra,deepak.malhotra4047@zaikanow.in,+916519135169,2023-06-30,web,delhi_ncr,power
U04048,Surya Jain,surya.jain4048@zaikanow.in,+918802351159,2025-01-16,android,mumbai,returning
U04049,Sneha Banerjee,sneha.banerjee4049@zaikanow.in,+919897253412,2024-11-18,android,bengaluru,new
U04050,Sai Mehta,sai.mehta4050@zaikanow.in,+916604784162,2024-03-08,web,bengaluru,returning
U04051,Aadhya Mishra,aadhya.mishra4051@zaikanow.in,+917498079232,2023-03-22,android,hyderabad,power
U04052,Lakshmi Malhotra,lakshmi.malhotra4052@zaikanow.in,+916403450595,2024-12-30,android,pune,casual
U04053,Arvind Thakur,arvind.thakur4053@zaikanow.in,+918911368151,2023-07-06,android,pune,power
U04054,Nandini Das,nandini.das4054@zaikanow.in,+917502667331,2024-11-05,ios,delhi_ncr,casual
U04055,Priya Desai,priya.desai4055@zaikanow.in,+918250628032,2024-08-09,android,mumbai,casual
U04056,Madhav Chopra,madhav.chopra4056@zaikanow.in,+916654291617,2024-07-23,android,bengaluru,new
U04057,Ananya Mishra,ananya.mishra4057@zaikanow.in,+916843001853,2024-07-20,web,chennai,casual
U04058,Priya Choudhary,priya.choudhary4058@zaikanow.in,+918488742053,2023-05-18,web,delhi_ncr,new
U04059,Arjun Bansal,arjun.bansal4059@zaikanow.in,+917554115748,2023-02-03,android,mumbai,new
U04060,Divya Mishra,divya.mishra4060@zaikanow.in,+917436988399,2023-06-27,android,delhi_ncr,new
U04061,Riya Das,riya.das4061@zaikanow.in,+916188361043,2023-05-30,web,bengaluru,casual
U04062,Arjun Desai,arjun.desai4062@zaikanow.in,+918164317192,2023-02-17,web,hyderabad,casual
U04063,Aditya Agarwal,aditya.agarwal4063@zaikanow.in,+919627939502,2024-02-11,android,mumbai,returning
U04064,Neha Saxena,neha.saxena4064@zaikanow.in,+916947714835,2023-11-12,web,delhi_ncr,power
U04065,Rahul Mishra,rahul.mishra4065@zaikanow.in,+918577508675,2023-05-19,android,delhi_ncr,casual
U04066,Diya Iyer,diya.iyer4066@zaikanow.in,+917651002179,2024-01-27,android,mumbai,returning
U04067,Ira Jain,ira.jain4067@zaikanow.in,+918915332183,2024-03-16,web,chennai,casual
U04068,Shreya Chopra,shreya.chopra4068@zaikanow.in,+918975009057,2025-02-07,ios,pune,new
U04069,Krishna Bhatt,krishna.bhatt4069@zaikanow.in,+917687258107,2024-04-27,ios,mumbai,casual
U04070,Ishita Saxena,ishita.saxena4070@zaikanow.in,+918876814419,2025-02-12,web,mumbai,power
U04071,Krishna Mishra,krishna.mishra4071@zaikanow.in,+916089297169,2023-08-08,web,bengaluru,returning
U04072,Ishita Desai,ishita.desai4072@zaikanow.in,+919392640827,2024-08-08,ios,hyderabad,returning
U04073,Vivaan Menon,vivaan.menon4073@zaikanow.in,+916895378217,2024-03-10,ios,bengaluru,returning
U04074,Vikram Mehta,vikram.mehta4074@zaikanow.in,+919133750472,2023-11-12,ios,delhi_ncr,power
U04075,Vihaan Yadav,vihaan.yadav4075@zaikanow.in,+917638055082,2023-12-04,android,chennai,casual
U04076,Meera Yadav,meera.yadav4076@zaikanow.in,+918531165558,2023-02-28,ios,pune,new
U04077,Vihaan Dubey,vihaan.dubey4077@zaikanow.in,+918237854635,2024-11-19,android,pune,new
U04078,Reyansh Sharma,reyansh.sharma4078@zaikanow.in,+916745134621,2023-03-11,android,pune,returning
U04079,Anika Khan,anika.khan4079@zaikanow.in,+918684325760,2023-10-07,web,mumbai,new
U04080,Abhishek Reddy,abhishek.reddy4080@zaikanow.in,+918720248556,2023-12-09,android,delhi_ncr,power
U04081,Yash Bhatt,yash.bhatt4081@zaikanow.in,+918292608819,2023-09-22,android,mumbai,casual
U04082,Ritesh Verma,ritesh.verma4082@zaikanow.in,+918896436240,2023-08-01,web,delhi_ncr,new
U04083,Aman Trivedi,aman.trivedi4083@zaikanow.in,+919349257589,2024-04-15,android,delhi_ncr,power
U04084,Neha Bansal,neha.bansal4084@zaikanow.in,+916316324934,2023-12-09,web,hyderabad,power
U04085,Shreya Rao,shreya.rao4085@zaikanow.in,+918896281904,2023-11-26,android,bengaluru,casual
U04086,Priya Chopra,priya.chopra4086@zaikanow.in,+918596996151,2023-11-12,android,bengaluru,casual
U04087,Yash Thakur,yash.thakur4087@zaikanow.in,+919208323579,2023-07-13,web,delhi_ncr,new
U04088,Nitya Agarwal,nitya.agarwal4088@zaikanow.in,+919150128869,2024-09-26,android,hyderabad,casual
U04089,Anjali Ghosh,anjali.ghosh4089@zaikanow.in,+917834555751,2025-01-24,android,hyderabad,new
U04090,Pooja Iyer,pooja.iyer4090@zaikanow.in,+918826956270,2023-07-14,android,delhi_ncr,power
U04091,Anika Tiwari,anika.tiwari4091@zaikanow.in,+918339670326,2024-11-02,android,pune,power
U04092,Anika Ghosh,anika.ghosh4092@zaikanow.in,+917975213527,2023-09-08,android,bengaluru,casual
U04093,Manya Desai,manya.desai4093@zaikanow.in,+917906335084,2024-11-06,ios,bengaluru,casual
U04094,Sneha Jain,sneha.jain4094@zaikanow.in,+916367757736,2024-09-08,android,bengaluru,new
U04095,Nikhil Menon,nikhil.menon4095@zaikanow.in,+917992003918,2023-01-02,android,bengaluru,returning
U04096,Kavya Das,kavya.das4096@zaikanow.in,+916582307639,2023-06-14,web,delhi_ncr,returning
U04097,Rahul Saxena,rahul.saxena4097@zaikanow.in,+918590988896,2024-05-16,android,delhi_ncr,new
U04098,Shreya Sethi,shreya.sethi4098@zaikanow.in,+919187089351,2024-07-27,ios,mumbai,returning
U04099,Ishita Verma,ishita.verma4099@zaikanow.in,+916536005251,2024-03-27,web,mumbai,power
U04100,Priya Pandey,priya.pandey4100@zaikanow.in,+918368399808,2025-01-20,web,bengaluru,casual
U04101,Nandini Yadav,nandini.yadav4101@zaikanow.in,+919725465636,2024-07-01,web,delhi_ncr,new
U04102,Nikhil Ghosh,nikhil.ghosh4102@zaikanow.in,+919614272999,2023-06-27,android,pune,casual
U04103,Nitya Dubey,nitya.dubey4103@zaikanow.in,+916018738073,2023-03-09,ios,mumbai,returning
U04104,Manav Mukherjee,manav.mukherjee4104@zaikanow.in,+918245636538,2023-10-09,android,bengaluru,returning
U04105,Yash Kamble,yash.kamble4105@zaikanow.in,+918690622447,2023-03-19,android,pune,returning
U04106,Saanvi Verma,saanvi.verma4106@zaikanow.in,+919139992173,2023-06-07,android,hyderabad,new
U04107,Surya Mehta,surya.mehta4107@zaikanow.in,+919588931226,2024-08-31,ios,mumbai,returning
U04108,Aman Patel,aman.patel4108@zaikanow.in,+917724430087,2023-02-05,ios,delhi_ncr,returning
U04109,Sakshi Mukherjee,sakshi.mukherjee4109@zaikanow.in,+917752665803,2023-10-21,web,mumbai,new
U04110,Meera Singh,meera.singh4110@zaikanow.in,+919807211539,2023-09-19,android,pune,new
U04111,Aditya Sharma,aditya.sharma4111@zaikanow.in,+919489172323,2023-07-31,android,pune,new
U04112,Kiara Joshi,kiara.joshi4112@zaikanow.in,+919013989067,2024-02-08,android,chennai,casual
U04113,Ayesha Shetty,ayesha.shetty4113@zaikanow.in,+916106869985,2024-03-23,android,delhi_ncr,power
U04114,Divya Menon,divya.menon4114@zaikanow.in,+917310289433,2024-03-06,android,delhi_ncr,new
U04115,Nikhil Mukherjee,nikhil.mukherjee4115@zaikanow.in,+917098275422,2025-02-09,android,mumbai,returning
U04116,Vihaan Banerjee,vihaan.banerjee4116@zaikanow.in,+917087279660,2024-04-17,android,delhi_ncr,new
U04117,Pranav Khan,pranav.khan4117@zaikanow.in,+919849679903,2024-10-28,android,mumbai,casual
U04118,Shruti Tiwari,shruti.tiwari4118@zaikanow.in,+916853094965,2025-03-09,android,hyderabad,power
U04119,Sakshi Kapoor,sakshi.kapoor4119@zaikanow.in,+918840478578,2023-12-22,android,delhi_ncr,returning
U04120,Manya Ghosh,manya.ghosh4120@zaikanow.in,+919573949654,2024-10-08,web,hyderabad,returning
U04121,Riya Singh,riya.singh4121@zaikanow.in,+917032242023,2024-05-01,android,mumbai,casual
U04122,Rohan Verma,rohan.verma4122@zaikanow.in,+916019651285,2025-01-01,web,pune,casual
U04123,Manya Jain,manya.jain4123@zaikanow.in,+919313367625,2024-09-26,android,chennai,new
U04124,Ayesha Thakur,ayesha.thakur4124@zaikanow.in,+917047349454,2024-04-12,android,delhi_ncr,returning
U04125,Anjali Trivedi,anjali.trivedi4125@zaikanow.in,+917529141801,2023-02-19,android,chennai,power
U04126,Vivaan Pillai,vivaan.pillai4126@zaikanow.in,+918559288186,2023-02-19,ios,mumbai,power
U04127,Diya Tiwari,diya.tiwari4127@zaikanow.in,+916219630112,2023-01-13,android,mumbai,returning
U04128,Neha Yadav,neha.yadav4128@zaikanow.in,+918435867338,2023-11-01,web,mumbai,returning
U04129,Aditya Choudhary,aditya.choudhary4129@zaikanow.in,+919627255956,2023-08-09,web,mumbai,casual
U04130,Nandini Menon,nandini.menon4130@zaikanow.in,+917038046856,2023-01-08,android,mumbai,casual
U04131,Shruti Verma,shruti.verma4131@zaikanow.in,+916472183042,2024-06-29,ios,bengaluru,returning
U04132,Varun Patel,varun.patel4132@zaikanow.in,+917475307038,2024-04-10,android,hyderabad,returning
U04133,Vivaan Joshi,vivaan.joshi4133@zaikanow.in,+919799836394,2023-12-19,ios,chennai,new
U04134,Arjun Agarwal,arjun.agarwal4134@zaikanow.in,+919540617141,2023-12-28,android,chennai,returning
U04135,Saanvi Sethi,saanvi.sethi4135@zaikanow.in,+919425181600,2023-05-03,web,delhi_ncr,casual
U04136,Preeti Iyer,preeti.iyer4136@zaikanow.in,+917180133431,2023-02-15,android,bengaluru,casual
U04137,Anjali Kulkarni,anjali.kulkarni4137@zaikanow.in,+916639894851,2024-02-15,android,mumbai,casual
U04138,Shruti Trivedi,shruti.trivedi4138@zaikanow.in,+916476782160,2024-06-18,android,pune,new
U04139,Divya Reddy,divya.reddy4139@zaikanow.in,+917497060648,2024-06-27,android,delhi_ncr,casual
U04140,Kavya Saxena,kavya.saxena4140@zaikanow.in,+919428184183,2023-03-05,android,chennai,returning
U04141,Meera Rao,meera.rao4141@zaikanow.in,+917477554772,2024-04-17,android,delhi_ncr,new
U04142,Shreya Ghosh,shreya.ghosh4142@zaikanow.in,+919967717830,2023-02-18,android,mumbai,returning
U04143,Arvind Bhatt,arvind.bhatt4143@zaikanow.in,+917956905265,2024-10-07,android,bengaluru,returning
U04144,Aadhya Chopra,aadhya.chopra4144@zaikanow.in,+919632924185,2023-08-07,android,mumbai,power
U04145,Sai Menon,sai.menon4145@zaikanow.in,+919268687218,2023-09-17,android,pune,casual
U04146,Harsh Bansal,harsh.bansal4146@zaikanow.in,+917106119715,2025-03-08,ios,pune,casual
U04147,Anika Gupta,anika.gupta4147@zaikanow.in,+916060626059,2023-09-06,android,delhi_ncr,casual
U04148,Nandini Thakur,nandini.thakur4148@zaikanow.in,+917032935094,2024-11-01,android,chennai,new
U04149,Vivaan Chopra,vivaan.chopra4149@zaikanow.in,+919198597985,2024-11-08,android,chennai,power
U04150,Riya Reddy,riya.reddy4150@zaikanow.in,+919941428320,2023-08-10,ios,mumbai,casual
U04151,Vikram Agarwal,vikram.agarwal4151@zaikanow.in,+918906399097,2023-12-20,android,chennai,casual
U04152,Ayesha Iyer,ayesha.iyer4152@zaikanow.in,+919555308019,2023-12-22,web,chennai,new
U04153,Priya Dubey,priya.dubey4153@zaikanow.in,+917478140037,2025-02-18,android,chennai,new
U04154,Madhav Rao,madhav.rao4154@zaikanow.in,+918610509940,2024-07-27,android,hyderabad,new
U04155,Vikram Chopra,vikram.chopra4155@zaikanow.in,+918375018317,2023-08-13,android,mumbai,power
U04156,Diya Chopra,diya.chopra4156@zaikanow.in,+917896500438,2024-07-30,android,bengaluru,casual
U04157,Akash Choudhary,akash.choudhary4157@zaikanow.in,+917257586174,2024-05-29,android,bengaluru,new
U04158,Nandini Verma,nandini.verma4158@zaikanow.in,+918239126570,2023-05-13,android,hyderabad,new
U04159,Madhav Yadav,madhav.yadav4159@zaikanow.in,+916966470140,2024-08-01,android,hyderabad,power
U04160,Ritesh Rao,ritesh.rao4160@zaikanow.in,+918077235724,2025-01-21,android,pune,power
U04161,Reyansh Iyer,reyansh.iyer4161@zaikanow.in,+918891142624,2023-06-28,android,mumbai,returning
U04162,Manya Choudhary,manya.choudhary4162@zaikanow.in,+919474189836,2024-06-11,android,delhi_ncr,returning
U04163,Arjun Pandey,arjun.pandey4163@zaikanow.in,+916606683809,2024-10-25,ios,bengaluru,new
U04164,Abhishek Thakur,abhishek.thakur4164@zaikanow.in,+919522289521,2023-12-22,ios,bengaluru,casual
U04165,Tanvi Mehta,tanvi.mehta4165@zaikanow.in,+919379478857,2023-04-28,android,bengaluru,new
U04166,Rahul Pandey,rahul.pandey4166@zaikanow.in,+919319477391,2023-06-26,android,bengaluru,returning
U04167,Vivaan Ghosh,vivaan.ghosh4167@zaikanow.in,+917898680131,2023-01-02,android,bengaluru,casual
U04168,Ritika Mishra,ritika.mishra4168@zaikanow.in,+917602710433,2023-05-06,android,mumbai,returning
U04169,Anjali Yadav,anjali.yadav4169@zaikanow.in,+916025247551,2023-10-03,android,bengaluru,new
U04170,Krishna Banerjee,krishna.banerjee4170@zaikanow.in,+919809869456,2023-02-23,android,hyderabad,returning
U04171,Mira Pillai,mira.pillai4171@zaikanow.in,+918160363913,2024-05-06,web,delhi_ncr,new
U04172,Nikhil Pandey,nikhil.pandey4172@zaikanow.in,+917169092754,2023-03-15,ios,hyderabad,returning
U04173,Aarav Mukherjee,aarav.mukherjee4173@zaikanow.in,+918918086637,2024-12-14,android,pune,new
U04174,Varun Pillai,varun.pillai4174@zaikanow.in,+919387903199,2024-01-08,android,delhi_ncr,returning
U04175,Harsh Tiwari,harsh.tiwari4175@zaikanow.in,+917917304394,2023-07-25,ios,delhi_ncr,power
U04176,Diya Nair,diya.nair4176@zaikanow.in,+917206101033,2024-01-15,android,bengaluru,new
U04177,Akash Reddy,akash.reddy4177@zaikanow.in,+917009409252,2023-06-03,android,bengaluru,new
U04178,Ishita Kamble,ishita.kamble4178@zaikanow.in,+918942659567,2023-11-03,android,bengaluru,new
U04179,Preeti Nair,preeti.nair4179@zaikanow.in,+916954615001,2024-09-30,android,pune,casual
U04180,Siddharth Sharma,siddharth.sharma4180@zaikanow.in,+918785341382,2023-05-14,android,bengaluru,returning
U04181,Divya Malhotra,divya.malhotra4181@zaikanow.in,+919217300619,2024-12-24,android,chennai,returning
U04182,Sneha Das,sneha.das4182@zaikanow.in,+916198311432,2023-10-14,android,hyderabad,casual
U04183,Aditya Verma,aditya.verma4183@zaikanow.in,+919352408091,2023-06-04,ios,mumbai,returning
U04184,Vihaan Malhotra,vihaan.malhotra4184@zaikanow.in,+918407881544,2024-02-22,android,chennai,casual
U04185,Pranav Verma,pranav.verma4185@zaikanow.in,+916447533710,2024-05-13,android,pune,returning
U04186,Diya Singh,diya.singh4186@zaikanow.in,+919788815957,2023-06-21,android,delhi_ncr,new
U04187,Priya Das,priya.das4187@zaikanow.in,+917553949568,2024-04-17,android,hyderabad,returning
U04188,Kiara Bose,kiara.bose4188@zaikanow.in,+917453552383,2024-06-18,android,mumbai,returning
U04189,Akash Gupta,akash.gupta4189@zaikanow.in,+917886310137,2024-01-03,android,delhi_ncr,casual
U04190,Yash Gupta,yash.gupta4190@zaikanow.in,+919635506636,2023-08-08,android,hyderabad,casual
U04191,Harsh Chopra,harsh.chopra4191@zaikanow.in,+919285273750,2024-09-16,android,delhi_ncr,new
U04192,Shreya Banerjee,shreya.banerjee4192@zaikanow.in,+917598824257,2023-02-09,android,chennai,new
U04193,Pranav Sethi,pranav.sethi4193@zaikanow.in,+919210229151,2025-01-12,ios,bengaluru,casual
U04194,Kavya Patel,kavya.patel4194@zaikanow.in,+918865674636,2024-03-24,ios,bengaluru,returning
U04195,Akash Nair,akash.nair4195@zaikanow.in,+918122740671,2023-10-01,android,mumbai,power
U04196,Harsh Singh,harsh.singh4196@zaikanow.in,+916307598576,2023-06-21,ios,hyderabad,power
U04197,Ayesha Choudhary,ayesha.choudhary4197@zaikanow.in,+917608865821,2023-06-08,ios,mumbai,casual
U04198,Diya Mishra,diya.mishra4198@zaikanow.in,+916889955618,2024-10-16,ios,delhi_ncr,casual
U04199,Surya Bhatt,surya.bhatt4199@zaikanow.in,+917619665143,2024-05-01,ios,mumbai,new
U04200,Ishita Shetty,ishita.shetty4200@zaikanow.in,+916929648310,2023-02-03,android,mumbai,casual
U04201,Akash Kamble,akash.kamble4201@zaikanow.in,+918324795806,2024-03-08,web,delhi_ncr,new
U04202,Saanvi Sethi,saanvi.sethi4202@zaikanow.in,+918963936515,2023-12-19,web,hyderabad,new
U04203,Shreya Rao,shreya.rao4203@zaikanow.in,+919347773916,2023-08-14,android,hyderabad,new
U04204,Manav Mukherjee,manav.mukherjee4204@zaikanow.in,+917646268605,2023-03-31,android,bengaluru,casual
U04205,Karthik Mukherjee,karthik.mukherjee4205@zaikanow.in,+917619719662,2023-03-19,ios,bengaluru,power
U04206,Lakshmi Mehta,lakshmi.mehta4206@zaikanow.in,+918205736216,2023-07-19,ios,delhi_ncr,casual
U04207,Ananya Kapoor,ananya.kapoor4207@zaikanow.in,+917917058773,2023-06-27,android,delhi_ncr,new
U04208,Divya Das,divya.das4208@zaikanow.in,+917437378713,2025-01-16,web,hyderabad,returning
U04209,Abhishek Pandey,abhishek.pandey4209@zaikanow.in,+918818223930,2025-03-19,android,delhi_ncr,returning
U04210,Kiara Shetty,kiara.shetty4210@zaikanow.in,+917356023528,2023-03-30,android,delhi_ncr,returning
U04211,Ananya Agarwal,ananya.agarwal4211@zaikanow.in,+919395289488,2024-09-27,ios,bengaluru,new
U04212,Karthik Bhatt,karthik.bhatt4212@zaikanow.in,+919828473050,2023-06-08,android,mumbai,returning
U04213,Aarav Trivedi,aarav.trivedi4213@zaikanow.in,+917745398621,2024-05-01,android,bengaluru,returning
U04214,Anjali Chopra,anjali.chopra4214@zaikanow.in,+918561422635,2023-09-19,android,bengaluru,returning
U04215,Neha Bose,neha.bose4215@zaikanow.in,+916443909557,2024-10-05,android,pune,new
U04216,Siddharth Mukherjee,siddharth.mukherjee4216@zaikanow.in,+916305074068,2025-02-26,android,mumbai,casual
U04217,Sai Shetty,sai.shetty4217@zaikanow.in,+917683471973,2023-03-25,android,pune,power
U04218,Anika Kulkarni,anika.kulkarni4218@zaikanow.in,+918145727388,2023-01-21,ios,hyderabad,new
U04219,Arjun Trivedi,arjun.trivedi4219@zaikanow.in,+916493574520,2023-09-24,android,chennai,returning
U04220,Akash Khan,akash.khan4220@zaikanow.in,+919445982958,2023-07-07,android,pune,casual
U04221,Shreya Chopra,shreya.chopra4221@zaikanow.in,+918484190616,2024-02-20,android,bengaluru,casual
U04222,Aditya Patel,aditya.patel4222@zaikanow.in,+918888603367,2025-01-09,android,mumbai,new
U04223,Ananya Mukherjee,ananya.mukherjee4223@zaikanow.in,+918162611166,2024-06-01,android,mumbai,casual
U04224,Saanvi Saxena,saanvi.saxena4224@zaikanow.in,+918920932020,2023-12-31,web,hyderabad,returning
U04225,Meera Das,meera.das4225@zaikanow.in,+919146140338,2024-03-08,web,delhi_ncr,new
U04226,Mira Mukherjee,mira.mukherjee4226@zaikanow.in,+916454585316,2024-06-15,ios,delhi_ncr,casual
U04227,Yash Kapoor,yash.kapoor4227@zaikanow.in,+918395094791,2024-05-16,android,bengaluru,returning
U04228,Surya Nair,surya.nair4228@zaikanow.in,+919573719579,2024-01-30,web,delhi_ncr,power
U04229,Riya Bhatt,riya.bhatt4229@zaikanow.in,+919035117757,2023-10-11,web,pune,new
U04230,Aadhya Desai,aadhya.desai4230@zaikanow.in,+918454351850,2023-12-29,ios,pune,casual
U04231,Meera Bansal,meera.bansal4231@zaikanow.in,+917367255718,2024-01-26,ios,mumbai,new
U04232,Saanvi Iyer,saanvi.iyer4232@zaikanow.in,+916037267245,2024-01-12,android,mumbai,new
U04233,Bhavna Malhotra,bhavna.malhotra4233@zaikanow.in,+918794358042,2023-03-13,android,delhi_ncr,returning
U04234,Nandini Trivedi,nandini.trivedi4234@zaikanow.in,+916582446350,2024-12-23,android,hyderabad,power
U04235,Aman Kapoor,aman.kapoor4235@zaikanow.in,+919017722221,2023-10-01,ios,chennai,power
U04236,Ishaan Choudhary,ishaan.choudhary4236@zaikanow.in,+917797602939,2023-05-25,android,delhi_ncr,new
U04237,Nikhil Jain,nikhil.jain4237@zaikanow.in,+916825103880,2024-12-31,web,bengaluru,new
U04238,Manya Trivedi,manya.trivedi4238@zaikanow.in,+918821202205,2025-01-13,android,delhi_ncr,new
U04239,Saanvi Mishra,saanvi.mishra4239@zaikanow.in,+918793688307,2023-07-25,android,chennai,new
U04240,Ananya Kulkarni,ananya.kulkarni4240@zaikanow.in,+919482180822,2023-12-23,web,hyderabad,new
U04241,Ayesha Reddy,ayesha.reddy4241@zaikanow.in,+917863498301,2023-12-31,web,mumbai,new
U04242,Rahul Pillai,rahul.pillai4242@zaikanow.in,+917246353467,2024-04-26,ios,chennai,casual
U04243,Myra Kulkarni,myra.kulkarni4243@zaikanow.in,+916667014200,2024-02-25,web,mumbai,power
U04244,Sakshi Verma,sakshi.verma4244@zaikanow.in,+916031451473,2024-07-25,android,bengaluru,returning
U04245,Divya Mukherjee,divya.mukherjee4245@zaikanow.in,+916506871985,2023-05-22,android,mumbai,returning
U04246,Sakshi Jain,sakshi.jain4246@zaikanow.in,+916034636237,2024-03-01,ios,mumbai,casual
U04247,Tanvi Shetty,tanvi.shetty4247@zaikanow.in,+919853680336,2023-04-11,android,mumbai,casual
U04248,Aadhya Choudhary,aadhya.choudhary4248@zaikanow.in,+919602492746,2024-04-11,android,bengaluru,returning
U04249,Rahul Rao,rahul.rao4249@zaikanow.in,+917655896711,2023-10-06,android,hyderabad,casual
U04250,Anjali Nair,anjali.nair4250@zaikanow.in,+917367114085,2023-11-07,web,hyderabad,new
U04251,Akash Menon,akash.menon4251@zaikanow.in,+916151323040,2023-09-30,android,delhi_ncr,returning
U04252,Aman Joshi,aman.joshi4252@zaikanow.in,+918576758687,2024-10-19,android,mumbai,casual
U04253,Diya Kulkarni,diya.kulkarni4253@zaikanow.in,+918442466892,2023-05-25,android,delhi_ncr,casual
U04254,Kiara Rao,kiara.rao4254@zaikanow.in,+918614904037,2023-10-26,android,pune,casual
U04255,Abhishek Verma,abhishek.verma4255@zaikanow.in,+916544672969,2024-04-19,android,pune,returning
U04256,Myra Mehta,myra.mehta4256@zaikanow.in,+919198375570,2025-03-06,android,mumbai,returning
U04257,Aadhya Kapoor,aadhya.kapoor4257@zaikanow.in,+918314119596,2025-03-14,android,mumbai,casual
U04258,Meera Khan,meera.khan4258@zaikanow.in,+919167871815,2023-06-09,android,chennai,casual
U04259,Anika Banerjee,anika.banerjee4259@zaikanow.in,+917866840794,2025-02-27,android,mumbai,returning
U04260,Priya Bose,priya.bose4260@zaikanow.in,+917648060673,2023-10-02,ios,pune,new
U04261,Tanvi Agarwal,tanvi.agarwal4261@zaikanow.in,+917460399767,2023-11-14,android,delhi_ncr,casual
U04262,Vikram Verma,vikram.verma4262@zaikanow.in,+918614684216,2024-08-02,android,delhi_ncr,power
U04263,Myra Malhotra,myra.malhotra4263@zaikanow.in,+919464615233,2024-10-25,web,pune,new
U04264,Bhavna Mukherjee,bhavna.mukherjee4264@zaikanow.in,+918581016416,2024-05-16,android,pune,casual
U04265,Ishaan Malhotra,ishaan.malhotra4265@zaikanow.in,+916019457157,2023-11-09,ios,mumbai,casual
U04266,Aditya Das,aditya.das4266@zaikanow.in,+917955624347,2025-03-01,android,pune,new
U04267,Mira Kapoor,mira.kapoor4267@zaikanow.in,+918864580003,2024-09-16,android,chennai,returning
U04268,Akash Dubey,akash.dubey4268@zaikanow.in,+917962736275,2024-02-06,android,chennai,returning
U04269,Vivaan Bhatt,vivaan.bhatt4269@zaikanow.in,+919745995668,2023-02-04,android,hyderabad,power
U04270,Anjali Trivedi,anjali.trivedi4270@zaikanow.in,+919900624904,2024-11-15,ios,delhi_ncr,new
